caption_id,modality,pair_key,source_file,sections,num_existing_qa,caption
9b76eb874ec3,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features a night street scene in infrared, showcasing several parked recreational vehicles (RVs) and cars along the curb. Various buildings and trees are visible in the background, with distinct thermal contrast highlighting the vehicles against the cooler asphalt road."
c524f78ac95b,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The video begins with an outdoor night scene walking along a street lined with parked RVs and cars. The camera then moves indoors, transitioning into a bicycle storage area where multiple bicycles are parked in racks."
fea6e54c7b9c,ir,aligned_dataset/ride_a_bike_split/Seg2/ride_a_bike_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"In the latter part of the video (starting around frame 000570 and beyond), a door with the text 'Fahrräder' and a bicycle icon is visible. This indicates a bicycle storage room or parking area."
05f14d2b5a4b,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,"The lighting remains stable throughout the recording, with the desk lamp maintaining a consistent intensity on the workspace."
08f15ca3c9fa,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"The notebook shows handwritten alphabet letters (A-Z) and phrases in German, written in black ink, seen throughout the video sequence. The text on the screen displays YouTube interface elements and video content details."
2ad4eb546245,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The layout of the desk is functional for a workspace, with no unrealistic object placements or physics violations observed."
46d023e3cb96,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,"The user's hands move across the notebook to write, starting from the beginning of the video and continuing throughout."
490fa4f663d2,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,"Only the user's hands move throughout the video, interacting with the pen and notebook; no other dynamic objects or people are present."
6567dcb3ca5d,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The video features a desk workspace equipped with a laptop displaying a YouTube video, a desk lamp, a USB-C hub with multiple cables connected, a smartphone placed on the desk, a small notebook being used for writing, a pen, and a pair of wireless earbuds in their case."
680bcea0ea30,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,"The video is a static, top-down view, so no navigation or movement through a space is performed."
6910dba37d49,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject is writing in a notebook using a pen, likely taking notes or practicing German writing skills based on the content visible on the page."
a922bba975d7,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,"The laptop is centered on the desk, with the desk lamp to its left and the smartphone and earbuds to its right. The USB-C hub is located between the laptop and the notebook. The notebook is positioned in front of the laptop. The pen lies on the desk to the right of the notebook."
b6acc24b13ec,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The scene is lit by a desk lamp positioned to the left, which creates a prominent bright vertical reflection or hotspot on the laptop screen and illuminates the workspace."
cda790b494f6,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"The desk contains: one laptop, one desk lamp, one USB-C hub, one smartphone, one notebook, one pen, and one set of earbuds in a case."
df5be5a1765a,ir,aligned_dataset/use_computer_split/Seg1/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The video provides a consistent top-down view of a workstation throughout the entire sequence, showing the user writing in a notebook while the laptop remains open in the background."
1492eae25cf8,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"The notepad in the center (frame 0) has the text 'Printer Status Report' and 'Kush letter' visible. There is also an alphabet chart printed on the page, useful for reference. The laptop screen displays a YouTube video interface."
25b6663b4a99,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The laptop is centered on the desk. The desk lamp is to the left of the laptop. The USB-C hub is connected to the laptop's left port. A notepad is placed directly in front of the laptop. A charging case is located to the right of the laptop. The distance between the user and the laptop is approximately 1-2 steps.
2603227b7c6b,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,object_recognition,1,"The scene features a desk setup with a laptop, a desk lamp, a USB-C hub, a notepad with a printed 'Printer Status Report', and a small charging case. The laptop is central with its screen showing a YouTube video. The desk lamp is positioned to the left. The thermal contrast shows the laptop and power adapter as warm hotspots against the cooler desk surface."
3acd46e776c6,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The scene is static, showing a workspace setup. The video focuses on the activity of someone taking notes with a pen on a notepad, while the laptop screen remains on throughout the sequence."
759e292d9d93,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,The lighting remains constant throughout the video as the user performs the writing task. No significant changes in illumination were detected.
78d16188aed1,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The layout is a standard, functional workspace. No layout design errors or unrealistic elements were observed."
7a297fb1a2a4,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,"The subject's hand and pen are the only dynamic elements, moving continuously to write on the notepad from start to end (frame 0 to 870)."
933c5ea82d06,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,The video shows a stationary desk environment. No navigation or movement through a space is required or performed.
ad43be9a9c85,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,"Only the hand and pen are moving during the video, which are controlled by the subject."
d7cd407fef09,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"There is a desk lamp active on the left, casting light on the work area. The laptop screen is also a source of ambient light. There is no other significant light source in the immediate frame."
e8b675b29f8c,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject is writing on a notepad with a pen. The action is likely for note-taking or completing a task, resulting in written characters on the paper."
ffcc6ef941be,ir,aligned_dataset/use_computer_split/Seg2/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"Objects identified: one laptop, one desk lamp, one USB-C hub, one notepad, one pen, and one charging case."
22f7cd62ede0,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_change,1,The overall ambient lighting remains constant throughout the video sequence.
2f18eeeae280,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,counting,1,"The desk contains: 1 laptop, 1 USB-C hub, 1 smartphone, 1 pair of wireless earbuds, 1 watch, 1 pen, and 1 notebook."
3baa6663ce08,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,navigation,1,The workspace is static. Navigation is not applicable as the camera does not move from the desk.
3fbfa523b43e,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_recognition,1,"The only dynamic elements are the subject's hands interacting with the pen and notebook, starting from the beginning of the clip."
6a144035e3e6,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,light_recognition,1,"The desk is illuminated by an overhead light source and the screen of the laptop, which provides a significant local light source to the work area."
739f6127f933,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,action,1,"The subject is writing in a notebook with a pen, likely transcribing or practicing phrases from the video on the laptop screen. The purpose is educational."
9958c0a3b3b0,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,non_common,1,"The scene is a realistic representation of a study environment; no objects are floating or clipping, and the layout is logical."
bcdf3dfc0572,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,dynamic_counting,1,"There are no moving objects on the desk, only the subject's hands moving to write in the notebook."
c698b834c2b8,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,text_recognition,1,"The notebook (visible across frames) contains handwritten characters including the alphabet and German phrases. The text includes 'A B C D E F G...', 'einen Bruder eine Schwester', and 'weit geht über die Lande'. This appears to be a language learning notebook."
c72d749aa91f,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,spatial_reasoning,1,The laptop is placed centrally on the desk. The USB-C hub is to the left of the laptop. The smartphone is on the right side of the desk. The notebook is positioned below the laptop. The desk lamp is in the upper left corner. The earbuds are near the top right. The phone is approximately 2 steps away from the hub. The notebook is about 1 step from the laptop edge.
e36a7cf8f3b5,ir,aligned_dataset/use_computer_split/Seg3/use_computer_ir,qa_pairs/aligned/ir_qa_results_aligned.json,scene_sequence,1,"The video captures a static view of a desk workspace. The scene remains consistent throughout the sequence, showing the subject's hands writing in a notebook while a German language video plays on the laptop screen."
