anls,answer_length_chars,baseline_gpu_gb,benchmark_type,boolean_accuracy,character_f1,conciseness_violation,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,8,16.142,shared_balanced_frame_count_smoke_v1,,0.3333333333333333,False,The internal refrigerator light.,4.867,frame,other,incorrect,gemini-3.1-flash-lite,Incorrect light source.,0.0,2.8288,rgb,Sunlight,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.009,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__light_recognition__01,What is the primary light source for the objects seen at the very beginning of the video?,,0fb1added205686c695a5809,False,0.0,0.0,light_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.5,2,16.142,shared_balanced_frame_count_smoke_v1,,0.6666666666666666,False,None.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7741,ir,no,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.009,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_counting__05,Are there any doors opening or closing?,,a714e5d33d6a45b5d11d57c6,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
1.0,1,16.142,shared_balanced_frame_count_smoke_v1,,1.0,False,0,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.819,event,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,1.0,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_dynamic_counting__07,How many times does an object fall?,,66f5ff5132b5e34f589e9e26,False,0.0,1.0,event_dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
0.0,6,16.142,shared_balanced_frame_count_smoke_v1,,0.2439024390243902,False,"Neither, they remain at a consistent depth.",4.867,frame,other,incorrect,gemini-3.1-flash-lite,Incorrect direction identified.,0.0,2.8327,depth,Toward,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,use_computer_split/Seg3/use_computer,21.009,molmo2,depth__use_computer_split_seg3_use_computer__depth_dynamic_recognition__01,Are the hands moving toward or away from the camera during the action?,,5591b4a11ae815cb3cc12e3a,False,0.0,0.0,depth_dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,No.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect polarity.,0.0,2.7775,ir,yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.009,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_recognition__01,Did a new object enter the frame?,,eb7cd11eab35d70da7bfae79,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,0,4.867,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,2.8201,event,2,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_dynamic_counting__08,How many times do I put a mug back on the shelf?,,22c52c1fb83acb198edb6fd9,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,13,16.142,shared_balanced_frame_count_smoke_v1,,0.38888888888888895,False,Flipping through a notebook.,4.867,frame,other,incorrect,gemini-3.1-flash-lite,Action incorrectly identified.,0.0,2.8524,depth,Washing hands,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,use_computer_split/Seg3/use_computer,21.009,molmo2,depth__use_computer_split_seg3_use_computer__depth_action__01,What is the primary action I am performing with my hands?,,5cb63dbe34a2e86212f6b31b,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7896,ir,no,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.009,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_recognition__02,Did anything move on its own?,,ba1b0c8947fde8dea8ff4866,False,0.0,1.0,dynamic_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,5,16.142,shared_balanced_frame_count_smoke_v1,,0.5882352941176471,False,Down and right,4.867,frame,other,incorrect,gemini-3.1-flash-lite,Incorrect direction.,0.0,2.8125,event,Right,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_navigation__01,In which direction does the camera move to transition from the cupboard to the sink?,,7b61a9b92512e4fb0dd03adb,False,0.0,0.5,event_navigation,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.5,0.5,1.0,0.3333333333333333
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,"Three: laptop, peripheral, phone.",4.867,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,2.8009,depth,2,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,use_computer_split/Seg4/use_computer,21.009,molmo2,depth__use_computer_split_seg4_use_computer__depth_counting__01,How many main electronic devices are on the desk?,,f7cb7666806563e15749d5c7,False,0.0,0.0,depth_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,Zero.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.799,rgb,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.009,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__dynamic_counting__03,How many cars are seen moving outside the window?,,1457d56015119af548d3f8e8,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7935,ir,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.008,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_recognition__07,Did I see anything fall?,,f6fc2c5306692a99459110a8,False,0.0,1.0,dynamic_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,27,16.142,shared_balanced_frame_count_smoke_v1,,0.26666666666666666,False,Frame 630,4.867,frame,other,incorrect,gemini-3.1-flash-lite,Provided causal condition instead of frame.,0.0,2.931,event,After turning on the water.,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_dynamic_recognition__05,When did I start scrubbing?,,41cbb1472e53927199f4dc4c,False,0.0,0.0,event_dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,Zero.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7936,rgb,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.009,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__dynamic_counting__05,How many automatic doors are opening?,,28cf7eb61e510375cb2e95b3,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,11,16.142,shared_balanced_frame_count_smoke_v1,,0.5882352941176471,False,Plugging/unplugging a cable.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.8242,ir,Plugging in,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.009,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__action__01,What is the subject doing with the electrical cables?,,8d0a034dc3635d74e92f9b40,False,0.0,0.4,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.4,0.4,0.5,0.3333333333333333
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,No,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect polarity.,0.0,2.8161,event,yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_dynamic_recognition__07,Is the detergent bottle moving at the very end of the video?,,61f3d0878318b49b8f6c46de,False,0.0,0.0,event_dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,Zero.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.79,rgb,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.008,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__dynamic_counting__06,How many objects are falling?,,0e1f8609cfa07bbf6121250e,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,151,16.142,shared_balanced_frame_count_smoke_v1,,0.7464114832535885,False,"Refrigerator interior, kitchen floor area, storage shelves, kitchen counter, back to refrigerator.",4.867,frame,other,partially_correct,gemini-3.1-flash-lite,Sequence is mostly correct but formatted and described differently.,0.5,3.5523,rgb,"Daytime scenes: kitchen, table with crock pot, shelf with items, refrigerator interior
Nighttime scenes: refrigerator interior, completely black images",molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.008,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__scene_sequence__04,What was the sequence of scenes?,,df493e1c2eb9eb746a28e508,False,0.05263157894736842,0.1935483870967742,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.2580645161290323,0.21052631578947367,0.3333333333333333
0.0,2,16.142,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,Yes.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect polarity.,0.0,2.8284,event,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/walk_upstairs_split/Seg1/walk_upstairs_event,21.008,molmo2,event__aligned_dataset_walk_upstairs_split_seg1_walk_upstairs_event__event_action__06,Does my path involve stairs?,,514ae1e8473043656c2e745a,False,0.0,0.0,event_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.7777777777777778,7,16.142,shared_balanced_frame_count_smoke_v1,,0.9333333333333333,False,A kitchen.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7935,rgb,Kitchen,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.008,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__scene_sequence__05,What room am I in?,,5e3fe313d97f1888f3cd253c,False,0.0,1.0,scene_sequence,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,1.0,1.0,1.0,1.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,None.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.77,ir,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.009,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_counting__01,How many people move across the room?,,7503b1b08427ad9f656feba3,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
0.6551724137931034,24,16.142,shared_balanced_frame_count_smoke_v1,,0.7659574468085107,False,Opened the refrigerator again.,4.867,frame,other,incorrect,gemini-3.1-flash-lite,Incorrect action at end.,0.0,2.857,rgb,Closed the refrigerator.,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.009,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__scene_sequence__07,What did I do at the very end?,,6c856c298cf644b2a85aacd6,False,0.0,0.4,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.4,0.5,0.3333333333333333
0.5,2,16.142,shared_balanced_frame_count_smoke_v1,,0.6666666666666666,False,None.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7726,ir,no,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.009,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_counting__06,Do any items fall from the shelves?,,a57bee865d60fc61e4174c72,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,No.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect polarity.,0.0,2.8293,event,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/walk_upstairs_split/Seg1/walk_upstairs_event,21.009,molmo2,event__aligned_dataset_walk_upstairs_split_seg1_walk_upstairs_event__event_non_common__01,Are there any physically implausible situations in this corridor?,,7f18b7db6475e3f2ce6341d2,False,0.0,0.0,event_non_common,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,30,16.142,shared_balanced_frame_count_smoke_v1,,0.5454545454545455,False,The notebook.,4.867,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Incorrect object.,0.0,3.0194,depth,The black object in <IMAGE-6>.,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,use_computer_split/Seg2/use_computer,21.009,molmo2,depth__use_computer_split_seg2_use_computer__depth_action__02,Which object is the subject interacting with at the closest range?,,f786f4778d0673ad041b9d1e,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
1.0,3,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,Yes.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7994,rgb,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.009,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__light_change__01,Did the light get darker when I closed the fridge?,,843b3a30a6bbaf1b60f71d53,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,2,16.142,shared_balanced_frame_count_smoke_v1,,0.0,False,6,4.867,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,2.85,event,10,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_counting__01,How many mugs are on the shelf?,,47757e8b57aaffa6e460880c,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,2,16.142,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,"Yes, a stylus.",4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect polarity.,0.0,2.774,depth,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,use_computer_split/Seg2/use_computer,21.009,molmo2,depth__use_computer_split_seg2_use_computer__depth_action__03,Is the subject holding an object while interacting?,,1fc1364b997ce51c08f50641,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,3,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,Yes.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7944,rgb,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/cut_potato_and_carrot_split/Seg1/cut_potato_and_carrot_rgb,21.009,molmo2,rgb__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_rgb__light_change__02,Is it getting brighter as I move towards the window?,,c3f2afd480fcf35b70153e7f,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.5,2,16.142,shared_balanced_frame_count_smoke_v1,,0.6666666666666666,False,None.,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.7946,ir,no,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg1/make_coffee_ir,21.008,molmo2,ir__aligned_dataset_make_coffee_split_seg1_make_coffee_ir__dynamic_counting__08,Are there any birds flying?,,26b96437ea2424c9b629d3a2,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
1.0,1,16.142,shared_balanced_frame_count_smoke_v1,,1.0,False,1,4.867,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,2.8281,event,1,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,1.0,aligned_dataset/wash_cup_and_drink_water_split/Seg1/wash_cup_and_drink_water_event,21.009,molmo2,event__aligned_dataset_wash_cup_and_drink_water_split_seg1_wash_cup_and_drink_water_event__event_counting__02,How many detergent bottles are visible?,,c7880a35574ae8eef8a5cd23,False,0.0,1.0,event_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,1.0,1.0,1.0
