source_qa_id,question,source_modality,source_section,ground_truth_answer,rgb_score,rgb_rank,ir_score,ir_rank,event_score,event_rank,depth_score,depth_rank
ir__aligned_dataset_wash_my_face_split_seg1_wash_my_face_ir__non_common__01,Are there any floating objects or furniture in the bathroom that shouldn't be there?,ir,non_common,"No, all objects are placed normally.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
ir__aligned_dataset_wash_my_face_split_seg1_wash_my_face_ir__object_recognition__01,"What is the object hanging on the side of the sink area, below the mirror?",ir,object_recognition,A towel.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_wash_my_face_split_seg1_wash_my_face_ir__scene_sequence__01,What happens after the subject finishes using the towel in front of the mirror?,ir,scene_sequence,The subject turns around and exits the bathroom into the hallway.,0.35294117647058826,1,0.35294117647058826,1,0.3076923076923077,2,0.3076923076923077,2
ir__aligned_dataset_wash_my_face_split_seg1_wash_my_face_ir__spatial_reasoning__01,Approximately how many steps away is the shelf from the mirror?,ir,spatial_reasoning,2 steps.,0.6666666666666666,1,0.0,2,0.6666666666666666,1,0.6666666666666666,1
ir__aligned_dataset_wash_my_face_split_seg1_wash_my_face_ir__text_recognition__01,Can you identify any text on the shelf or bathroom walls?,ir,text_recognition,"No, there is no recognizable text visible.",0.25,1,0.25,1,0.25,1,0.25,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__action__01,What is the primary action I am performing in the mirror?,ir,action,I am wiping my face with a towel.,0.22222222222222224,1,0.22222222222222224,1,0.22222222222222224,1,0.22222222222222224,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__counting__01,How many major pieces of furniture or fixtures are identifiable in the bathroom?,ir,counting,"There are six major fixtures identified: one sink, one mirror, one shelving unit, one shower curtain, one door, and one window.",0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__dynamic_counting__01,How many other people besides myself can be seen moving in the bathroom?,ir,dynamic_counting,None.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__dynamic_recognition__01,Does the subject move across the room at any point in the video?,ir,dynamic_recognition,"No, the subject remains in the same position in front of the mirror.",0.0,2,0.0,2,0.18181818181818182,1,0.18181818181818182,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__light_change__01,What happens to the visibility in the scene towards the end of the video?,ir,light_change,The scene transitions into total darkness.,0.25,1,0.25,1,0.16666666666666666,2,0.0,3
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__light_recognition__01,What are the two main sources of illumination in the bathroom scene?,ir,light_recognition,The window on the left and the doorway in the background.,0.25,2,0.375,1,0.15384615384615383,3,0.1,4
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__navigation__01,"If I am standing at the sink, which direction would I face to exit the room?",ir,navigation,I would turn around to face the door in the background.,0.1818181818181818,1,0.1818181818181818,1,0.0,2,0.0,2
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__non_common__01,Are there any objects in the bathroom that seem to be floating or violating physical laws in the current layout?,ir,non_common,"No, all objects are placed in a realistic and common manner.",0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__object_recognition__01,What is the primary object that the person in the mirror is holding against their face?,ir,object_recognition,A white towel.,0.6666666666666666,1,0.6666666666666666,1,0.0,2,0.0,2
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__scene_sequence__01,What activity is being performed in the bathroom throughout the video?,ir,scene_sequence,The person is using a towel to wipe or cover their face in front of the mirror.,0.125,1,0.125,1,0.125,1,0.125,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__spatial_reasoning__01,Where is the metal shelving unit located in relation to the sink?,ir,spatial_reasoning,The metal shelving unit is located to the right of the sink.,0.6153846153846153,1,0.6153846153846153,1,0.46153846153846156,2,0.6153846153846153,1
ir__aligned_dataset_wash_my_face_split_seg2_wash_my_face_ir__text_recognition__01,Can you identify any legible text on the toiletry bottles found on the shelving unit?,ir,text_recognition,"No, the thermal resolution is insufficient to identify legible text on the toiletry bottles.",0.15384615384615385,1,0.15384615384615385,1,0.15384615384615385,1,0.15384615384615385,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__01,What object am I interacting with?,ir,action,A spray bottle.,0.6666666666666666,1,0.6666666666666666,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__02,What is the goal of the action?,ir,action,To clear the counter or use the sink.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__03,Where do I place the object?,ir,action,In the sink.,0.6666666666666666,1,0.6666666666666666,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__04,Is the action completed?,ir,action,Yes.,0.0,2,0.0,2,0.0,2,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__05,What is the consequence for the counter?,ir,action,It is now clear of the spray bottle.,0.2,1,0.2,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__06,Why would I do this?,ir,action,To organize the kitchen.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__07,Did I use both hands?,ir,action,No.,0.0,2,0.0,2,0.0,2,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__action__08,Was the spray bottle empty?,ir,action,It is not possible to tell.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__01,How many trash bins are visible?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__02,How many bottles are on the counter?,ir,counting,Three.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__03,How many dish drying racks are in the kitchen?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__04,How many spray bottles are used?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__05,How many rice cookers are visible?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__06,How many total items are on the counter?,ir,counting,Approximately five.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__counting__08,How many sinks are visible?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__01,How many independent moving objects pass by?,ir,dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__02,Are there any cars outside?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__03,How many people walk in the background?,ir,dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__04,Is the trash bin moving?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__05,Do the dishes in the rack move?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__06,Is the rice cooker lid moving?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__07,Are there any pets moving?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_counting__08,How many items fall?,ir,dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__01,Did a new object appear suddenly?,ir,dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__02,Did the bottle enter the frame?,ir,dynamic_recognition,"Yes, held by a hand.",0.4,1,0.4,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__03,Has the door opened?,ir,dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__04,Did the hand move the bottle?,ir,dynamic_recognition,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__05,How long was the hand in the frame?,ir,dynamic_recognition,From frame 150 to 800.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__06,Did the spray bottle change position?,ir,dynamic_recognition,Yes.,1.0,1,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__dynamic_recognition__08,Did an object leave the frame?,ir,dynamic_recognition,"Yes, the hand.",0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__01,Did the lights turn on or off?,ir,light_change,No.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__02,Did the scene get brighter or darker?,ir,light_change,No.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__03,Is there a flickering light effect?,ir,light_change,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__04,Did the thermal contrast change significantly?,ir,light_change,No.,1.0,1,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__05,Was there a flash of light?,ir,light_change,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__06,Did the IR sensor adjust its gain?,ir,light_change,No.,1.0,1,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__07,Was there any change in the ambient heat levels?,ir,light_change,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_change__08,Did the light change during the transition to the table?,ir,light_change,No.,0.0,2,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__light_recognition__01,What is the primary source of 'illumination' in this infrared video?,ir,light_recognition,Thermal radiation emitted by the objects and surfaces themselves.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__01,Which way should I go to reach the rice cooker?,ir,navigation,Turn to your right after leaving the sink area.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__02,Is the rice cooker to the right of the sink?,ir,navigation,Yes.,0.0,2,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__04,Should I turn right after the sink?,ir,navigation,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__05,Is the kitchen counter the main navigation point?,ir,navigation,Yes.,1.0,1,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__06,Do I need to cross the room?,ir,navigation,Yes.,0.0,2,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__07,Is the path clear?,ir,navigation,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__08,Where is the table relative to the sink?,ir,navigation,To the right.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__09,Is there an obstacle?,ir,navigation,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__navigation__10,How do I get back to the trash bin?,ir,navigation,Turn left and move towards the counter area.,0.22222222222222224,1,0.22222222222222224,1,0.22222222222222224,1,0.16666666666666666,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__non_common__01,Is there any object or piece of furniture in the kitchen that seems misplaced or violates common layout design?,ir,non_common,"The rice cooker is placed on a simple table in a corner, which is not a standard kitchen prep area.",0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__object_recognition__01,What items are present on the kitchen counter besides the dish drying rack and the spray bottle?,ir,object_recognition,"There are several bottles, including dish soap, on the counter.",0.14285714285714285,1,0.14285714285714285,1,0.0,2,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__02,What action do I perform after focusing on the counter?,ir,scene_sequence,I pick up or interact with a spray bottle.,0.18181818181818182,1,0.0,3,0.14285714285714288,2,0.0,3
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__03,Does the camera move towards the sink?,ir,scene_sequence,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__05,Is there a trash bin in the initial scene?,ir,scene_sequence,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__06,What do I focus on after the sink?,ir,scene_sequence,A rice cooker.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__07,Does the scene change from the kitchen to another room?,ir,scene_sequence,It moves to an adjacent surface within the same area.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__08,What is the last major item I look at?,ir,scene_sequence,A rice cooker.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__09,Did I pass the stove before the table?,ir,scene_sequence,"No, the camera transitions directly to the table.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__scene_sequence__10,What sequence leads me to the table?,ir,scene_sequence,The camera pans from the kitchen counter area to the adjacent table.,0.39999999999999997,1,0.3333333333333333,2,0.0909090909090909,3,0.0,4
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__spatial_reasoning__01,Where is the dish drying rack located in relation to the spray bottle?,ir,spatial_reasoning,The dish drying rack is to the right of the spray bottle.,0.7142857142857143,1,0.19999999999999998,3,0.3636363636363636,2,0.19999999999999998,3
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__text_recognition__01,What is the text-like pattern seen on the bottle in frame 120?,ir,text_recognition,The text looks like 'Pril'.,0.25,2,0.26666666666666666,1,0.25,2,0.26666666666666666,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__text_recognition__02,Is this text visible in other frames?,ir,text_recognition,"Yes, it remains visible as long as the bottle is in frame.",0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__text_recognition__03,What does the text on the bottle likely identify?,ir,text_recognition,The brand of a cleaning product.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__text_recognition__05,Does the text pattern appear on the spray bottle?,ir,text_recognition,"No, it is on a different bottle.",0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1,0.2857142857142857,1
ir__aligned_dataset_water_plants_split_seg1_water_plants_ir__text_recognition__06,Is the text label clearly identifiable in the thermal image?,ir,text_recognition,It is recognizable as a thermal signature of text.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_water_plants_split_seg2_water_plants_ir__action__01,What action is the subject performing with the kitchen faucet?,ir,action,The subject is reaching toward and adjusting the kitchen faucet.,0.0,2,0.0,2,0.18181818181818182,1,0.18181818181818182,1
ir__aligned_dataset_water_plants_split_seg2_water_plants_ir__counting__01,How many plates are visible in the dish rack?,ir,counting,There are 5 plates visible in the dish rack.,0.2222222222222222,1,0.2222222222222222,1,0.0,2,0.0,2
