anls,answer_length_chars,baseline_gpu_gb,benchmark_type,bleu_4,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,meteor,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,29,16.142,shared_balanced_frame_count_smoke_v1,0.142719668098593,,0.5428571428571429,False,8,The coffee preparation area with the grinder and scale.,4.867,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Incorrect description of the last scene.,0.0,2.9404,,0.0,rgb,A hand holding a black object,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.008,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__scene_sequence__08,What is the last thing shown?,,ddcd438e30a001a4ebce9077,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.8209,,0.0,event,1,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_counting__07,How many triggers am I squeezing on the handle?,,944d4fcd2e99ad1551274aa2,False,0.0,0.0,event_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,8,16.142,shared_balanced_frame_count_smoke_v1,0.11380295453101374,,0.4166666666666667,False,8,The scene is static.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer is directly contradicted by the ground truth.,0.0,2.793,,0.0,ir,Changing,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.008,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__scene_sequence__08,Is the scene changing or static?,,c9cbd68dded7a1c93e7a44c2,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct negative answer.,1.0,2.8099,,0.5,depth,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,water_plants_split/Seg3/water_plants,21.009,molmo2,depth__water_plants_split_seg3_water_plants__depth_dynamic_recognition__08,Does the depth of the plant stems change significantly?,,8a6f55dc78447b0238ce991f,False,0.0,1.0,depth_dynamic_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Four.,4.867,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,2.8333,,0.0,event,2,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_dynamic_counting__01,How many times do I pump the handle of the sprayer?,,3f4eafb42149a9b40c1bc08d,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,10,16.142,shared_balanced_frame_count_smoke_v1,0.38753858253732953,,0.42857142857142855,False,8,Reaching and grasping.,4.867,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,The action is completely wrong.,0.0,2.8878,,0.0,depth,Breathe in,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,water_plants_split/Seg3/water_plants,21.009,molmo2,depth__water_plants_split_seg3_water_plants__depth_action__01,What is the primary action I am performing at the start?,,2e08f165a72c287be7295a66,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.049787068367863944,,0.2222222222222222,False,8,The indicator lights are red.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct color.,1.0,2.8108,,0.13513513513513514,rgb,Red,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.009,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_recognition__01,What color are the indicator lights visible on the machine in the dark?,,bf3812e0a5b4accfbb008f87,False,0.0,0.4,light_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.4,0.4,1.0,0.25
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.11380295453101374,,0.0,False,8,Four main items.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.7934,,0.0,ir,4,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.009,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__scene_sequence__10,How many main items are arranged on the table?,,1beff5063a35c3f9ac1cdc74,False,0.0,0.0,scene_sequence,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,4.867,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,2.8245,,0.0,event,2,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_dynamic_counting__02,How many bursts of mist are released?,,8d6620d5db3ccce4297d6b9d,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,2,16.142,shared_balanced_frame_count_smoke_v1,0.049787068367863944,1.0,0.14814814814814814,False,8,"No, the brightness is constant.",4.867,frame,none,correct,gemini-3.1-flash-lite,Correct negative answer.,1.0,2.8136,,0.13513513513513514,rgb,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.008,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__01,Is it getting brighter?,,123941be43a2039379d0cf3a,False,0.0,0.4,light_change,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.5,20,16.142,shared_balanced_frame_count_smoke_v1,0.537284965911771,,0.65,False,8,The stainless steel kettle.,4.867,frame,none,correct,gemini-3.1-flash-lite,Semantically equivalent.,1.0,2.8756,,0.16666666666666663,ir,The hot water kettle,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.009,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__light_recognition__01,What is the main source of thermal contrast on the table surface?,,4287b1115e6482672ea07dfc,False,0.0,0.3333333333333333,light_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.8297,,0.0,event,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_dynamic_counting__03,How many people other than me pass by in the background?,,5f5db73241d75c115534bbd5,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,63,16.142,shared_balanced_frame_count_smoke_v1,0.11390778025531027,,0.5526315789473684,False,8,The circular object and plant stems.,4.867,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Wrong actions described.,0.0,3.2895,,0.08928571428571429,depth,The camera lens in <IMAGE-1> and the camera angle in <IMAGE-2>.,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,water_plants_split/Seg3/water_plants,21.009,molmo2,depth__water_plants_split_seg3_water_plants__depth_action__03,Which objects am I actively adjusting in terms of their depth?,,df06e93db9867aee4d6c204e,False,0.09090909090909091,0.12500000000000003,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.12500000000000003,0.09090909090909091,0.2
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct negative answer.,1.0,2.8032,,0.5,rgb,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.009,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__02,Do any lights turn on or off?,,a99665d5840c000496f78463,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,6,16.142,shared_balanced_frame_count_smoke_v1,0.01831563888873418,,0.2857142857142857,False,8,The scene is getting significantly darker.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct description.,1.0,2.8232,,0.10869565217391305,ir,Darker,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.009,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__light_change__01,Is the scene getting brighter or darker over time?,,d0bc5a20633bc91db936782a,False,0.0,0.33333333333333337,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.33333333333333337,0.33333333333333337,1.0,0.2
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.8324,,0.0,event,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_dynamic_counting__04,How many cars move in the distance?,,e9d9d6532030bdc77d09da2a,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct negative answer.,1.0,2.8125,,0.5,rgb,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.008,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__03,Does the camera flash activate?,,94af90ab87ff7cdd10271fb4,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Zero.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct count.,1.0,2.8251,,0.0,event,0,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,1.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_dynamic_counting__05,How many moving animals enter the frame?,,83ce9793bba9198f23e5b14d,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,1.0,0.0,0.0,0.0
0.0,2,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,0.0,0.0,False,8,Yes.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer is directly contradicted by the ground truth.,0.0,2.8052,,0.0,depth,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,water_plants_split/Seg3/water_plants,21.009,molmo2,depth__water_plants_split_seg3_water_plants__depth_action__06,Am I holding any object while interacting with the plants?,,1ec79760b4c456b31cd90d01,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.01831563888873418,1.0,0.17142857142857143,False,8,"Yes, the reflections shift with the pan.",4.867,frame,none,correct,gemini-3.1-flash-lite,Correct affirmative answer.,1.0,2.8085,,0.10869565217391305,rgb,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.009,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__05,Does the reflection on the toaster change?,,74391b2cabd1462fea536c6c,False,0.0,0.33333333333333337,light_change,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.33333333333333337,1.0,0.2
0.0,8,16.142,shared_balanced_frame_count_smoke_v1,0.30934850332660563,,0.608695652173913,False,8,Precise grasping.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,Incorrect action description.,0.0,2.8576,,0.0,depth,Sweeping,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,water_plants_split/Seg3/water_plants,21.009,molmo2,depth__water_plants_split_seg3_water_plants__depth_action__07,Do I perform a sweeping or a precise grasping action?,,8eb740f1abc6a53740358516,False,0.0,0.0,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct negative answer.,1.0,2.7841,,0.5,rgb,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.009,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__06,Is a lamp turned on during the video?,,daed69de3be8237d7a9246de,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,6,16.142,shared_balanced_frame_count_smoke_v1,0.11380295453101374,,0.4166666666666667,False,8,It happens gradually.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer is directly contradicted by the ground truth.,0.0,2.7982,,0.0,ir,Sudden,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.009,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__light_change__05,Does the light change happen suddenly or gradually?,,130454fccaa172801d46ebf8,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,1,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,One.,4.867,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Incorrect count.,0.0,2.8282,,0.0,event,2,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,0.0,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_dynamic_counting__08,How many independent mist streams are visible?,,eba1ff298f4c7b1eeb09ecf7,False,0.0,0.0,event_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.8408964152537145,0.0,0.0,False,8,No.,4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer is directly contradicted by the ground truth.,0.0,2.7847,,0.0,rgb,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.009,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__07,Does the scene become darker at any point?,,8d01b9dc04f98c23dd536e95,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.00012340980408667956,1.0,0.11764705882352941,False,8,"Yes, it is very difficult to distinguish objects at the end.",4.867,frame,none,correct,gemini-3.1-flash-lite,Correct affirmative answer.,1.0,2.7934,,0.054945054945054944,ir,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.009,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__light_change__06,Is it difficult to distinguish objects at the end of the video?,,6abfa53fbb9879f0f06ce0c1,False,0.0,0.18181818181818182,light_change,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.18181818181818182,1.0,0.1
0.0,5,16.142,shared_balanced_frame_count_smoke_v1,0.30934850332660563,,0.2857142857142857,False,8,To the left.,4.867,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,Incorrect direction.,0.0,2.8207,,0.0,event,Right,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/water_plants_split/Seg4/water_plants_event,21.009,molmo2,event__aligned_dataset_water_plants_split_seg4_water_plants_event__event_navigation__01,In which direction does the camera primarily pan to show the plants?,,208aed68e776a5b1e42410e6,False,0.0,0.0,event_navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.04186576731652839,0.0,0.125,False,8,"No, all is normal.",4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer is directly contradicted by the ground truth.,0.0,2.812,,0.0,depth,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,water_plants_split/Seg3/water_plants,21.009,molmo2,depth__water_plants_split_seg3_water_plants__depth_non_common__01,Are there any floating objects or objects intersecting in an impossible 3D manner?,,3adb6d72b3239e0662a0bc8b,False,0.0,0.0,depth_non_common,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,2,16.142,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,4.867,frame,none,correct,gemini-3.1-flash-lite,Correct negative answer.,1.0,2.8146,,0.5,rgb,No,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,1.0,,aligned_dataset/make_coffee_split/Seg3/make_coffee_rgb,21.008,molmo2,rgb__aligned_dataset_make_coffee_split_seg3_make_coffee_rgb__light_change__08,Are there any flickering lights?,,11e9e72ff825f0a74fc7c6bf,False,0.0,1.0,light_change,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,3,16.142,shared_balanced_frame_count_smoke_v1,0.015401555084618098,0.0,0.16666666666666666,False,8,"No, there is no flickering.",4.867,frame,contradiction,incorrect,gemini-3.1-flash-lite,The answer is directly contradicted by the ground truth.,0.0,2.7904,,0.0,ir,Yes,molmo2:Molmo2-8B:frame:f439be0c,models/molmo2/Molmo2-8B,0.0,,aligned_dataset/pour_water_split/Seg2/pour_water_ir,21.008,molmo2,ir__aligned_dataset_pour_water_split_seg2_pour_water_ir__light_change__07,Does the light flickering occur?,,c4c0343780d38e086863ecff,False,0.0,0.0,light_change,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/molmo2_Molmo2-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
